"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"12001","778 ORANGE ST, New Haven, CT, ","Match","Exact","778 Orange St, NEW HAVEN, CT, 06511","-72.912056,41.32166",3700044,"L",9,9,141900,4002
"12002","770 ORANGE ST, New Haven, CT, ","Match","Exact","770 Orange St, NEW HAVEN, CT, 06511","-72.91222,41.321465",3700044,"L",9,9,141900,4002
"12003","87 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12004","91 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12005","95 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12006","99 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12007","103 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12008","107 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12009","111 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12010","115 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12011","119 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12012","125 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12013","119 LIVINGSTON ST, New Haven, CT, ","Match","Exact","119 Livingston St, NEW HAVEN, CT, 06511","-72.91459,41.32238",3700040,"R",9,9,141900,4002
"12014","125 LIVINGSTON ST, New Haven, CT, ","Match","Exact","125 Livingston St, NEW HAVEN, CT, 06511","-72.91446,41.322598",3700040,"R",9,9,141900,4002
"12015","129 LIVINGSTON ST, New Haven, CT, ","Match","Exact","129 Livingston St, NEW HAVEN, CT, 06511","-72.91437,41.322742",3700040,"R",9,9,141900,4002
"12016","115 LIVINGSTON ST, New Haven, CT, ","Match","Exact","115 Livingston St, NEW HAVEN, CT, 06511","-72.914665,41.322258",3700042,"R",9,9,141900,4003
"12017","122 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12018","118 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12019","114 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12020","110 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12021","104 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12022","98 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12023","94 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12024","90 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12025","86 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12026","82 LINDEN ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"12027","762 ORANGE ST, New Haven, CT, ","Match","Exact","762 Orange St, NEW HAVEN, CT, 06511","-72.91239,41.321236",3700050,"L",9,9,141900,4003
"12028","760 ORANGE ST, New Haven, CT, ","Match","Exact","760 Orange St, NEW HAVEN, CT, 06511","-72.91243,41.321182",3700050,"L",9,9,141900,4003
"12029","754 ORANGE ST, New Haven, CT, ","Match","Exact","754 Orange St, NEW HAVEN, CT, 06511","-72.91255,41.321022",3700050,"L",9,9,141900,4003
"12030","750 ORANGE ST, New Haven, CT, ","Match","Exact","750 Orange St, NEW HAVEN, CT, 06511","-72.912636,41.320915",3700050,"L",9,9,141900,4003
"12031","744 ORANGE ST, New Haven, CT, ","Match","Exact","744 Orange St, NEW HAVEN, CT, 06511","-72.91276,41.320755",3700050,"L",9,9,141900,4003
