"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"22001","742 ELM ST, New Haven, CT, ","Match","Exact","742 Elm St, NEW HAVEN, CT, 06511","-72.94601,41.316257",3700149,"L",9,9,140900,1004
"22002","736 ELM ST, New Haven, CT, ","Match","Exact","736 Elm St, NEW HAVEN, CT, 06511","-72.94586,41.316208",3700149,"L",9,9,140900,1004
"22003","732 ELM ST, New Haven, CT, ","Match","Exact","732 Elm St, NEW HAVEN, CT, 06511","-72.94577,41.316174",3700149,"L",9,9,140900,1004
"22004","726 ELM ST, New Haven, CT, ","Match","Exact","726 Elm St, NEW HAVEN, CT, 06511","-72.94563,41.316124",3700149,"L",9,9,140900,1004
"22005","722 ELM ST, New Haven, CT, ","Match","Exact","722 Elm St, NEW HAVEN, CT, 06511","-72.94554,41.31609",3700149,"L",9,9,140900,1004
"22006","382 WINTHROP AV, New Haven, CT, ","Match","Exact","382 Winthrop Ave, NEW HAVEN, CT, 06511","-72.94545,41.315426",3700290,"L",9,9,140900,1004
"22007","380 WINTHROP AV, New Haven, CT, ","Match","Exact","380 Winthrop Ave, NEW HAVEN, CT, 06511","-72.94549,41.315342",3700290,"L",9,9,140900,1004
"22008","376 WINTHROP AV, New Haven, CT, ","Match","Exact","376 Winthrop Ave, NEW HAVEN, CT, 06511","-72.945564,41.315174",3700290,"L",9,9,140900,1004
"22009","374 WINTHROP AV, New Haven, CT, ","Match","Exact","374 Winthrop Ave, NEW HAVEN, CT, 06511","-72.9456,41.31509",3700290,"L",9,9,140900,1004
"22010","75 MAPLE ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"22011","79 MAPLE ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"22012","165 NORTON ST, New Haven, CT, ","Match","Exact","165 Norton St, NEW HAVEN, CT, 06511","-72.94702,41.31553",3700148,"R",9,9,140900,1004
"22013","167 NORTON ST, New Haven, CT, ","Match","Exact","167 Norton St, NEW HAVEN, CT, 06511","-72.947,41.315582",3700148,"R",9,9,140900,1004
"22014","171 NORTON ST, New Haven, CT, ","Match","Exact","171 Norton St, NEW HAVEN, CT, 06511","-72.94695,41.31569",3700148,"R",9,9,140900,1004
"22015","177 NORTON ST, New Haven, CT, ","Match","Exact","177 Norton St, NEW HAVEN, CT, 06511","-72.946884,41.31585",3700148,"R",9,9,140900,1004
"22016","179 NORTON ST, New Haven, CT, ","Match","Exact","179 Norton St, NEW HAVEN, CT, 06511","-72.94686,41.315903",3700148,"R",9,9,140900,1004
"22017","1427 ELLA T GRASSO BLVD, New Haven, CT, ","Match","Exact","1427 Ella T Grasso Blvd, NEW HAVEN, CT, 06511","-72.949684,41.317757",3700141,"R",9,9,140900,4003
"22018","825 ELM ST, New Haven, CT, ","Match","Exact","825 Elm St, NEW HAVEN, CT, 06511","-72.94881,41.31723",3700124,"R",9,9,140900,4003
"22019","226 ELLSWORTH AV, New Haven, CT, ","Match","Exact","226 Ellsworth Ave, NEW HAVEN, CT, 06511","-72.94813,41.31736",3700147,"L",9,9,140900,4003
"22020","468 WHALLEY AV, New Haven, CT, ","Match","Exact","468 Whalley Ave, NEW HAVEN, CT, 06511","-72.94895,41.318996",3698910,"L",9,9,140900,4002
"22021","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"22022","436 WHALLEY AV, New Haven, CT, ","Match","Exact","436 Whalley Ave, NEW HAVEN, CT, 06511","-72.94778,41.318596",3698910,"L",9,9,140900,4002
"22023","1445 ELLA T GRASSO BLVD, New Haven, CT, ","Match","Exact","1445 Ella T Grasso Blvd, NEW HAVEN, CT, 06511","-72.94944,41.31829",3698911,"R",9,9,140900,4002
"22024","424 WHALLEY AV, New Haven, CT, ","Match","Exact","424 Whalley Ave, NEW HAVEN, CT, 06511","-72.94728,41.31842",3698913,"L",9,9,140900,1002
"22025","416 WHALLEY AV, New Haven, CT, ","Match","Exact","416 Whalley Ave, NEW HAVEN, CT, 06511","-72.947014,41.31833",3698913,"L",9,9,140900,1002
"22026","412 WHALLEY AV, New Haven, CT, ","Match","Exact","412 Whalley Ave, NEW HAVEN, CT, 06511","-72.946884,41.318283",3698913,"L",9,9,140900,1002
"22027","408 WHALLEY AV, New Haven, CT, ","Match","Exact","408 Whalley Ave, NEW HAVEN, CT, 06511","-72.946754,41.318233",3698913,"L",9,9,140900,1002
"22028","400 WHALLEY AV, New Haven, CT, ","Match","Exact","400 Whalley Ave, NEW HAVEN, CT, 06511","-72.94649,41.318142",3698913,"L",9,9,140900,1002
"22029","396 WHALLEY AV, New Haven, CT, ","Match","Exact","396 Whalley Ave, NEW HAVEN, CT, 06511","-72.94636,41.318096",3698913,"L",9,9,140900,1002
"22030","388 WHALLEY AV, New Haven, CT, ","Match","Exact","388 Whalley Ave, NEW HAVEN, CT, 06511","-72.94609,41.318",3698913,"L",9,9,140900,1002
"22031","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"22032","765 ELM ST, New Haven, CT, ","Match","Exact","765 Elm St, NEW HAVEN, CT, 06511","-72.946915,41.316605",3700144,"R",9,9,140900,1002
"22033","777 ELM ST, New Haven, CT, ","Match","Exact","777 Elm St, NEW HAVEN, CT, 06511","-72.947235,41.31671",3700144,"R",9,9,140900,1002
"22034","781 ELM ST, New Haven, CT, ","Match","Exact","781 Elm St, NEW HAVEN, CT, 06511","-72.94734,41.316746",3700144,"R",9,9,140900,1002
"22035","783 ELM ST, New Haven, CT, ","Match","Exact","783 Elm St, NEW HAVEN, CT, 06511","-72.947395,41.31676",3700144,"R",9,9,140900,1002
"22036","787 ELM ST, New Haven, CT, ","Match","Exact","787 Elm St, NEW HAVEN, CT, 06511","-72.9475,41.3168",3700144,"R",9,9,140900,1002
"22037","791 ELM ST, New Haven, CT, ","Match","Exact","791 Elm St, NEW HAVEN, CT, 06511","-72.94761,41.316833",3700144,"R",9,9,140900,1002
"22038","799 ELM ST, New Haven, CT, ","Match","Exact","799 Elm St, NEW HAVEN, CT, 06511","-72.947815,41.316902",3700144,"R",9,9,140900,1002
"22039","241 ELLSWORTH AV, New Haven, CT, ","Match","Exact","241 Ellsworth Ave, NEW HAVEN, CT, 06511","-72.947914,41.317684",3700147,"R",9,9,140900,1002
"22040","243 ELLSWORTH AV, New Haven, CT, ","Match","Exact","243 Ellsworth Ave, NEW HAVEN, CT, 06511","-72.947876,41.317757",3698912,"R",9,9,140900,1002
