"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"3001","35 EDGEMERE RD, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"3002","19 EDGEMERE RD, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"3003","25 EDGEMERE RD, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"3004","86 KENDALL ST, New Haven, CT, ","Match","Exact","86 Kendall St, NEW HAVEN, CT, 06512","-72.89753,41.292156",3704040,"R",9,9,142700,4016
"3005","80 KENDALL ST, New Haven, CT, ","Match","Exact","80 Kendall St, NEW HAVEN, CT, 06512","-72.89787,41.29228",3704040,"R",9,9,142700,4016
"3006","173 FULTON TER, New Haven, CT, ","Match","Exact","173 Fulton Ter, NEW HAVEN, CT, 06512","-72.89851,41.292652",3703777,"R",9,9,142700,4019
"3007","179 FULTON TER #179, New Haven, CT, ","Match","Exact","179 Fulton Ter, NEW HAVEN, CT, 06512","-72.898476,41.292694",3703777,"R",9,9,142700,4019
"3008","181 FULTON TER #181, New Haven, CT, ","Match","Exact","181 Fulton Ter, NEW HAVEN, CT, 06512","-72.89847,41.292706",3703777,"R",9,9,142700,4019
"3009","183 FULTON TER #183, New Haven, CT, ","Match","Exact","183 Fulton Ter, NEW HAVEN, CT, 06512","-72.89845,41.29272",3703777,"R",9,9,142700,4019
"3010","185 FULTON TER #185, New Haven, CT, ","Match","Exact","185 Fulton Ter, NEW HAVEN, CT, 06512","-72.89844,41.292736",3703777,"R",9,9,142700,4019
"3011","195 FULTON TER, New Haven, CT, ","Match","Exact","195 Fulton Ter, NEW HAVEN, CT, 06512","-72.89838,41.2928",3703777,"R",9,9,142700,4019
"3012","205 FULTON TER, New Haven, CT, ","Match","Exact","205 Fulton Ter, NEW HAVEN, CT, 06512","-72.898315,41.29287",3703777,"R",9,9,142700,4019
"3013","FULTON TER, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"3014","225 FULTON TER, New Haven, CT, ","Match","Exact","225 Fulton Ter, NEW HAVEN, CT, 06512","-72.89819,41.293003",3703777,"R",9,9,142700,4019
"3015","384 FORBES AV, New Haven, CT, ","Match","Exact","384 Forbes Ave, NEW HAVEN, CT, 06512","-72.89538,41.290646",3754597,"L",9,9,142700,4023
"3016","304 FORBES AV #304, New Haven, CT, ","Match","Exact","304 Forbes Ave, NEW HAVEN, CT, 06512","-72.8963,41.292587",3704049,"L",9,9,142700,4023
"3017","306 FORBES AV #306, New Haven, CT, ","Match","Exact","306 Forbes Ave, NEW HAVEN, CT, 06512","-72.89628,41.292557",3704049,"L",9,9,142700,4023
