V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
17245,"146 STARR ST, New Haven, CT, ",Match,Exact,"146 Starr St, NEW HAVEN, CT, 06511","-72.9279,41.32745",3699771,L,9,9,141500,5006
17246,"136 STARR ST, New Haven, CT, ",Match,Exact,"136 Starr St, NEW HAVEN, CT, 06511","-72.92765,41.327396",3699771,L,9,9,141500,5006
17247,"558 WINCHESTER AV, New Haven, CT, ",Match,Exact,"558 Winchester Ave, NEW HAVEN, CT, 06511","-72.92715,41.327183",3699809,L,9,9,141500,5006
17248,"552 WINCHESTER AV, New Haven, CT, ",Match,Exact,"552 Winchester Ave, NEW HAVEN, CT, 06511","-72.927185,41.327072",3699809,L,9,9,141500,5006
17249,"550 WINCHESTER AV, New Haven, CT, ",Match,Exact,"550 Winchester Ave, NEW HAVEN, CT, 06511","-72.9272,41.327034",3699809,L,9,9,141500,5006
17250,"546 WINCHESTER AV, New Haven, CT, ",Match,Exact,"546 Winchester Ave, NEW HAVEN, CT, 06511","-72.92723,41.326958",3699809,L,9,9,141500,5006
17251,"540 WINCHESTER AV, New Haven, CT, ",Match,Exact,"540 Winchester Ave, NEW HAVEN, CT, 06511","-72.92727,41.326847",3699809,L,9,9,141500,5006
17252,"532 WINCHESTER AV, New Haven, CT, ",Match,Exact,"532 Winchester Ave, NEW HAVEN, CT, 06511","-72.92732,41.3267",3699809,L,9,9,141500,5006
17253,"526 WINCHESTER AV, New Haven, CT, ",Match,Exact,"526 Winchester Ave, NEW HAVEN, CT, 06511","-72.92737,41.326588",3699809,L,9,9,141500,5006
17254,"15 THOMPSON ST, New Haven, CT, ",Tie,,,,,,,,,
17255,"19 THOMPSON ST, New Haven, CT, ",Tie,,,,,,,,,
17256,"23 THOMPSON ST, New Haven, CT, ",Tie,,,,,,,,,
17257,"27 THOMPSON ST, New Haven, CT, ",Tie,,,,,,,,,
17258,"31 THOMPSON ST, New Haven, CT, ",Tie,,,,,,,,,
17259,"35 THOMPSON ST, New Haven, CT, ",Tie,,,,,,,,,
17260,"111 NEWHALL ST, New Haven, CT, ",Match,Exact,"111 Newhall St, NEW HAVEN, CT, 06511","-72.929276,41.326977",3699770,R,9,9,141500,5006
17261,"115 NEWHALL ST, New Haven, CT, ",Match,Exact,"115 Newhall St, NEW HAVEN, CT, 06511","-72.92924,41.32707",3699770,R,9,9,141500,5006
17262,"119 NEWHALL ST, New Haven, CT, ",Match,Exact,"119 Newhall St, NEW HAVEN, CT, 06511","-72.9292,41.327156",3699770,R,9,9,141500,5006
17263,"123 NEWHALL ST, New Haven, CT, ",Match,Exact,"123 Newhall St, NEW HAVEN, CT, 06511","-72.92917,41.327248",3699770,R,9,9,141500,5006
17264,"129 NEWHALL ST, New Haven, CT, ",Match,Exact,"129 Newhall St, NEW HAVEN, CT, 06511","-72.929115,41.32738",3699770,R,9,9,141500,5006
17265,"221 SHELTON AV, New Haven, CT, ",Match,Exact,"221 Shelton Ave, NEW HAVEN, CT, 06511","-72.93247,41.32891",3699736,R,9,9,141500,5004
17266,"138 HAZEL ST, New Haven, CT, ",Match,Exact,"138 Hazel St, NEW HAVEN, CT, 06511","-72.93186,41.32886",3699737,L,9,9,141500,5004
17267,"134 HAZEL ST, New Haven, CT, ",Match,Exact,"134 Hazel St, NEW HAVEN, CT, 06511","-72.93174,41.328835",3699737,L,9,9,141500,5004
