"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"56","17 TOWNSEND AV, New Haven, CT, ","Match","Exact","17 Townsend Ave, NEW HAVEN, CT, 06512","-72.89085,41.257133",3706074,"R",9,9,142800,3000
"57","19 TOWNSEND AV, New Haven, CT, ","Match","Exact","19 Townsend Ave, NEW HAVEN, CT, 06512","-72.89097,41.257294",3706074,"R",9,9,142800,3000
"58","21 TOWNSEND AV, New Haven, CT, ","Match","Exact","21 Townsend Ave, NEW HAVEN, CT, 06512","-72.89109,41.25745",3706074,"R",9,9,142800,3000
"59","1209 DEAN ST, New Haven, CT, ","Match","Exact","1209 Dean St, NEW HAVEN, CT, 06512","-72.890045,41.259037",3706067,"R",9,9,142800,3000
"60","1227 DEAN ST, New Haven, CT, ","Match","Exact","1227 Dean St, NEW HAVEN, CT, 06512","-72.89018,41.259266",3706067,"R",9,9,142800,3000
"61","1237 DEAN ST, New Haven, CT, ","Match","Exact","1237 Dean St, NEW HAVEN, CT, 06512","-72.89025,41.25939",3706067,"R",9,9,142800,3000
"62","1251 DEAN ST, New Haven, CT, ","Match","Exact","1251 Dean St, NEW HAVEN, CT, 06512","-72.89036,41.259567",3706067,"R",9,9,142800,3000
"63","DEAN ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"64","1271 DEAN ST, New Haven, CT, ","Match","Exact","1271 Dean St, NEW HAVEN, CT, 06512","-72.8905,41.25982",3706067,"R",9,9,142800,3000
"65","DEAN ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"66","1285 DEAN ST, New Haven, CT, ","Match","Exact","1285 Dean St, NEW HAVEN, CT, 06512","-72.89059,41.26",3706067,"R",9,9,142800,3000
"67","1305 DEAN ST, New Haven, CT, ","Match","Exact","1305 Dean St, NEW HAVEN, CT, 06512","-72.89066,41.26026",3706067,"R",9,9,142800,3000
"68","1327 DEAN ST, New Haven, CT, ","Match","Exact","1327 Dean St, NEW HAVEN, CT, 06512","-72.890656,41.260563",3706067,"R",9,9,142800,3000
"69","191 BURR ST, New Haven, CT, ","Match","Exact","191 Burr St, NEW HAVEN, CT, 06512","-72.887054,41.275978",3757952,"L",9,9,180200,4006
"70","269 BURR ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"71","353 BURR ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"72","425 DODGE AV, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"73","392 BURR ST, New Haven, CT, ","Match","Exact","392 Burr St, NEW HAVEN, CT, 06512","-72.88847,41.27464",3756490,"L",9,9,142800,1009
"74","400 BURR ST #1, New Haven, CT, ","Match","Exact","400 Burr St, NEW HAVEN, CT, 06512","-72.88521,41.277504",3704320,"R",9,9,180200,4005
"75","400 BURR ST #2, New Haven, CT, ","Match","Exact","400 Burr St, NEW HAVEN, CT, 06512","-72.88521,41.277504",3704320,"R",9,9,180200,4005
"76","400 BURR ST #3, New Haven, CT, ","Match","Exact","400 Burr St, NEW HAVEN, CT, 06512","-72.88521,41.277504",3704320,"R",9,9,180200,4005
"77","396 BURR ST #4, New Haven, CT, ","Match","Exact","396 Burr St, NEW HAVEN, CT, 06512","-72.88834,41.27493",3757639,"L",9,9,142800,1003
"78","400 BURR ST #5, New Haven, CT, ","Match","Exact","400 Burr St, NEW HAVEN, CT, 06512","-72.88521,41.277504",3704320,"R",9,9,180200,4005
"79","400 BURR ST #6, New Haven, CT, ","Match","Exact","400 Burr St, NEW HAVEN, CT, 06512","-72.88521,41.277504",3704320,"R",9,9,180200,4005
"80","400 BURR ST #7, New Haven, CT, ","Match","Exact","400 Burr St, NEW HAVEN, CT, 06512","-72.88521,41.277504",3704320,"R",9,9,180200,4005
"81","400 BURR ST #8, New Haven, CT, ","Match","Exact","400 Burr St, NEW HAVEN, CT, 06512","-72.88521,41.277504",3704320,"R",9,9,180200,4005
"82","400 BURR ST #9, New Haven, CT, ","Match","Exact","400 Burr St, NEW HAVEN, CT, 06512","-72.88521,41.277504",3704320,"R",9,9,180200,4005
"83","392 BURR ST, New Haven, CT, ","Match","Exact","392 Burr St, NEW HAVEN, CT, 06512","-72.88847,41.27464",3756490,"L",9,9,142800,1009
"84","384 BURR ST, New Haven, CT, ","Match","Exact","384 Burr St, NEW HAVEN, CT, 06512","-72.88854,41.274464",3756490,"L",9,9,142800,1009
"85","374 BURR ST, New Haven, CT, ","Match","Exact","374 Burr St, NEW HAVEN, CT, 06512","-72.888626,41.274242",3756490,"L",9,9,142800,1009
"86","366 BURR ST, New Haven, CT, ","Match","Exact","366 Burr St, NEW HAVEN, CT, 06512","-72.888695,41.274063",3756490,"L",9,9,142800,1009
"87","360 BURR ST, New Haven, CT, ","Match","Exact","360 Burr St, NEW HAVEN, CT, 06512","-72.88875,41.273933",3756490,"L",9,9,142800,1009
"88","354 BURR ST, New Haven, CT, ","Match","Exact","354 Burr St, NEW HAVEN, CT, 06512","-72.8888,41.2738",3756490,"L",9,9,142800,1009
"89","348 BURR ST, New Haven, CT, ","Match","Exact","348 Burr St, NEW HAVEN, CT, 06512","-72.888855,41.273666",3756490,"L",9,9,142800,1009
"90","344 BURR ST, New Haven, CT, ","Match","Exact","344 Burr St, NEW HAVEN, CT, 06512","-72.888885,41.27358",3756490,"L",9,9,142800,1009
"91","342 BURR ST, New Haven, CT, ","Match","Exact","342 Burr St, NEW HAVEN, CT, 06512","-72.88891,41.273537",3756490,"L",9,9,142800,1009
"92","340 BURR ST, New Haven, CT, ","Match","Exact","340 Burr St, NEW HAVEN, CT, 06512","-72.88892,41.27349",3756490,"L",9,9,142800,1009
"93","336 BURR ST, New Haven, CT, ","Match","Exact","336 Burr St, NEW HAVEN, CT, 06512","-72.888954,41.273403",3756490,"L",9,9,142800,1009
"94","330 BURR ST, New Haven, CT, ","Match","Exact","330 Burr St, NEW HAVEN, CT, 06512","-72.88901,41.27327",3756490,"L",9,9,142800,1009
"95","320 BURR ST, New Haven, CT, ","Match","Exact","320 Burr St, NEW HAVEN, CT, 06512","-72.8891,41.27305",3756490,"L",9,9,142800,1009
"96","310 BURR ST, New Haven, CT, ","Match","Exact","310 Burr St, NEW HAVEN, CT, 06512","-72.88923,41.272728",3704286,"L",9,9,142800,1009
"97","175 TOWNSEND TER, New Haven, CT, ","Match","Exact","175 Townsend Ter, NEW HAVEN, CT, 06512","-72.89087,41.27362",3704257,"R",9,9,142800,1000
"98","155 TOWNSEND TER, New Haven, CT, ","Match","Exact","155 Townsend Ter, NEW HAVEN, CT, 06512","-72.89133,41.27378",3704257,"R",9,9,142800,1000
"99","147 TOWNSEND TER, New Haven, CT, ","Match","Exact","147 Townsend Ter, NEW HAVEN, CT, 06512","-72.89151,41.273846",3704257,"R",9,9,142800,1000
"100","135 TOWNSEND TER, New Haven, CT, ","Match","Exact","135 Townsend Ter, NEW HAVEN, CT, 06512","-72.89178,41.27395",3704257,"R",9,9,142800,1000
"101","215 HYDE ST, New Haven, CT, ","Match","Exact","215 Hyde St, NEW HAVEN, CT, 06512","-72.892235,41.273365",634211106,"R",9,9,142800,1009
"102","223 HYDE ST, New Haven, CT, ","Match","Exact","223 Hyde St, NEW HAVEN, CT, 06512","-72.89223,41.273598",634211106,"R",9,9,142800,1009
"103","235 HYDE ST, New Haven, CT, ","Match","Exact","235 Hyde St, NEW HAVEN, CT, 06512","-72.89223,41.273785",634211107,"R",9,9,142800,1000
"104","118 TOWNSEND TER, New Haven, CT, ","Match","Exact","118 Townsend Ter, NEW HAVEN, CT, 06512","-72.8925,41.274174",3704080,"L",9,9,142800,1000
"105","126 TOWNSEND TER, New Haven, CT, ","Match","Exact","126 Townsend Ter, NEW HAVEN, CT, 06512","-72.89203,41.27407",3704257,"L",9,9,142800,1000
"106","132 TOWNSEND TER, New Haven, CT, ","Match","Exact","132 Townsend Ter, NEW HAVEN, CT, 06512","-72.891884,41.274017",3704257,"L",9,9,142800,1000
"107","140 TOWNSEND TER, New Haven, CT, ","Match","Exact","140 Townsend Ter, NEW HAVEN, CT, 06512","-72.89169,41.27395",3704257,"L",9,9,142800,1000
"108","144 TOWNSEND TER, New Haven, CT, ","Match","Exact","144 Townsend Ter, NEW HAVEN, CT, 06512","-72.8916,41.273914",3704257,"L",9,9,142800,1000
"109","150 TOWNSEND TER, New Haven, CT, ","Match","Exact","150 Townsend Ter, NEW HAVEN, CT, 06512","-72.89146,41.27386",3704257,"L",9,9,142800,1000
"110","158 TOWNSEND TER, New Haven, CT, ","Match","Exact","158 Townsend Ter, NEW HAVEN, CT, 06512","-72.891266,41.27379",3704257,"L",9,9,142800,1000
"111","164 TOWNSEND TER, New Haven, CT, ","Match","Exact","164 Townsend Ter, NEW HAVEN, CT, 06512","-72.89113,41.273735",3704257,"L",9,9,142800,1000
"112","168 TOWNSEND TER, New Haven, CT, ","Match","Exact","168 Townsend Ter, NEW HAVEN, CT, 06512","-72.89103,41.273705",3704257,"L",9,9,142800,1000
"113","172 TOWNSEND TER, New Haven, CT, ","Match","Exact","172 Townsend Ter, NEW HAVEN, CT, 06512","-72.89094,41.273674",3704257,"L",9,9,142800,1000
"114","176 TOWNSEND TER, New Haven, CT, ","Match","Exact","176 Townsend Ter, NEW HAVEN, CT, 06512","-72.89084,41.273643",3704257,"L",9,9,142800,1000
"115","400 BURR ST, New Haven, CT, ","Match","Exact","400 Burr St, NEW HAVEN, CT, 06512","-72.88521,41.277504",3704320,"R",9,9,180200,4005
"116","393 BURR ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"117","15 HOLMES ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"118","25 HOLMES ST, New Haven, CT, ","Match","Exact","25 Holmes St, NEW HAVEN, CT, 06512","-72.88736,41.274734",3704306,"R",9,9,142800,1010
"119","437 BURR ST, New Haven, CT, ","Match","Exact","437 Burr St, NEW HAVEN, CT, 06512","-72.88828,41.274998",3758176,"R",9,9,142800,1011
"120","427 BURR ST, New Haven, CT, ","Match","Exact","427 Burr St, NEW HAVEN, CT, 06512","-72.88816,41.275276",3758176,"R",9,9,142800,1011
"121","419 BURR ST, New Haven, CT, ","Match","Exact","419 Burr St, NEW HAVEN, CT, 06512","-72.88803,41.275482",3758176,"R",9,9,142800,1011
"122","409 BURR ST, New Haven, CT, ","Match","Exact","409 Burr St, NEW HAVEN, CT, 06512","-72.88781,41.275723",3758176,"R",9,9,142800,1011
"123","401 BURR ST, New Haven, CT, ","Match","Exact","401 Burr St, NEW HAVEN, CT, 06512","-72.887596,41.275887",3758176,"R",9,9,142800,1011
"124","18 HOLMES ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"125","BURR ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"126","402 BURR ST, New Haven, CT, ","Match","Exact","402 Burr St, NEW HAVEN, CT, 06512","-72.88831,41.275005",3758176,"L",9,9,142800,1003
"127","404 BURR ST, New Haven, CT, ","Match","Exact","404 Burr St, NEW HAVEN, CT, 06512","-72.888306,41.27503",3758176,"L",9,9,142800,1003
"128","412 BURR ST, New Haven, CT, ","Match","Exact","412 Burr St, NEW HAVEN, CT, 06512","-72.88826,41.275127",3758176,"L",9,9,142800,1003
"129","416 BURR ST, New Haven, CT, ","Match","Exact","416 Burr St, NEW HAVEN, CT, 06512","-72.888245,41.275177",3758176,"L",9,9,142800,1003
"130","420 BURR ST, New Haven, CT, ","Match","Exact","420 Burr St, NEW HAVEN, CT, 06512","-72.88822,41.275223",3758176,"L",9,9,142800,1003
"131","434 BURR ST, New Haven, CT, ","Match","Exact","434 Burr St, NEW HAVEN, CT, 06512","-72.88814,41.27539",3758176,"L",9,9,142800,1003
"132","440 BURR ST, New Haven, CT, ","Match","Exact","440 Burr St, NEW HAVEN, CT, 06512","-72.88809,41.275463",3758176,"L",9,9,142800,1003
"133","408 BURR ST, New Haven, CT, ","Match","Exact","408 Burr St, NEW HAVEN, CT, 06512","-72.88828,41.275078",3758176,"L",9,9,142800,1003
"134","428 BURR ST, New Haven, CT, ","Match","Exact","428 Burr St, NEW HAVEN, CT, 06512","-72.888176,41.275322",3758176,"L",9,9,142800,1003
"135","44 LAURA LA, New Haven, CT, ","Match","Exact","44 Laura Ln, NEW HAVEN, CT, 06512","-72.88875,41.276833",3704301,"L",9,9,142800,1000
"136","675 TOWNSEND AV #116, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"137","675 TOWNSEND AV #117, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"138","675 TOWNSEND AV #118, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"139","675 TOWNSEND AV #119, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"140","675 TOWNSEND AV #120, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"141","675 TOWNSEND AV #121, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"142","675 TOWNSEND AV #132, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"143","675 TOWNSEND AV #133, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"144","675 TOWNSEND AV #134, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"145","675 TOWNSEND AV #135, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"146","675 TOWNSEND AV #136, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"147","675 TOWNSEND AV #137, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"148","675 TOWNSEND AV #138, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"149","675 TOWNSEND AV #139, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"150","675 TOWNSEND AV #140, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"151","675 TOWNSEND AV #141, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"152","675 TOWNSEND AV #142, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"153","675 TOWNSEND AV #143, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"154","675 TOWNSEND AV #154, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"155","675 TOWNSEND AV #155, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"156","675 TOWNSEND AV #156, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"157","675 TOWNSEND AV #157, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"158","675 TOWNSEND AV #158, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"159","675 TOWNSEND AV #159, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"160","675 TOWNSEND AV #160, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"161","675 TOWNSEND AV #161, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"162","675 TOWNSEND AV #162, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"163","675 TOWNSEND AV #163, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"164","675 TOWNSEND AV #164, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"165","675 TOWNSEND AV #165, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"166","675 TOWNSEND AV #166, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"167","675 TOWNSEND AV #167, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"168","675 TOWNSEND AV #168, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"169","675 TOWNSEND AV #169, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"170","675 TOWNSEND AV #170, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"171","675 TOWNSEND AV #171, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"172","675 TOWNSEND AV #178, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"173","675 TOWNSEND AV #179, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
"174","675 TOWNSEND AV #180, New Haven, CT, ","Match","Exact","675 Townsend Ave, NEW HAVEN, CT, 06512","-72.89632,41.27478",3742120,"R",9,9,142800,1000
