"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"8497","322 BLATCHLEY AV, New Haven, CT, ","Match","Exact","322 Blatchley Ave, NEW HAVEN, CT, 06513","-72.89976,41.311024",3703662,"L",9,9,142400,3003
"8498","320 BLATCHLEY AV, New Haven, CT, ","Match","Exact","320 Blatchley Ave, NEW HAVEN, CT, 06513","-72.899734,41.31094",3703662,"L",9,9,142400,3003
"8499","316 BLATCHLEY AV, New Haven, CT, ","Match","Exact","316 Blatchley Ave, NEW HAVEN, CT, 06513","-72.8997,41.31078",3703662,"L",9,9,142400,3003
"8500","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"8501","BLATCHLEY AV, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"8502","93 CLAY ST, New Haven, CT, ","Match","Exact","93 Clay St, NEW HAVEN, CT, 06513","-72.899796,41.310387",3703663,"R",9,9,142400,3003
"8503","47 MONROE ST, New Haven, CT, ","Match","Exact","47 Monroe St, NEW HAVEN, CT, 06513","-72.90045,41.311184",3703655,"R",9,9,142400,3003
"8504","335 BLATCHLEY AV, New Haven, CT, ","Match","Exact","335 Blatchley Ave, NEW HAVEN, CT, 06513","-72.89981,41.31139",3703662,"R",9,9,142400,3002
"8505","208 PINE ST, New Haven, CT, ","Match","Exact","208 Pine St, NEW HAVEN, CT, 06513","-72.89961,41.31168",3703665,"L",9,9,142400,3002
"8506","206 PINE ST, New Haven, CT, ","Match","Exact","206 Pine St, NEW HAVEN, CT, 06513","-72.8995,41.311695",3703665,"L",9,9,142400,3002
"8507","200 PINE ST, New Haven, CT, ","Match","Exact","200 Pine St, NEW HAVEN, CT, 06513","-72.89915,41.31174",3703665,"L",9,9,142400,3002
"8508","100 FILLMORE ST, New Haven, CT, ","Match","Exact","100 Fillmore St, NEW HAVEN, CT, 06513","-72.898766,41.311356",3703666,"L",9,9,142400,3002
"8509","94 FILLMORE ST, New Haven, CT, ","Match","Exact","94 Fillmore St, NEW HAVEN, CT, 06513","-72.89873,41.311214",3703666,"L",9,9,142400,3002
"8510","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"8511","90 FILLMORE ST, New Haven, CT, ","Match","Exact","90 Fillmore St, NEW HAVEN, CT, 06513","-72.898705,41.31112",3703666,"L",9,9,142400,3002
"8512","86 FILLMORE ST, New Haven, CT, ","Match","Exact","86 Fillmore St, NEW HAVEN, CT, 06513","-72.89868,41.311024",3703666,"L",9,9,142400,3002
"8513","82 FILLMORE ST, New Haven, CT, ","Match","Exact","82 Fillmore St, NEW HAVEN, CT, 06513","-72.89866,41.310932",3703666,"L",9,9,142400,3002
"8514","76 FILLMORE ST, New Haven, CT, ","Match","Exact","76 Fillmore St, NEW HAVEN, CT, 06513","-72.89862,41.31079",3703666,"L",9,9,142400,3002
"8515","74 FILLMORE ST, New Haven, CT, ","Match","Exact","74 Fillmore St, NEW HAVEN, CT, 06513","-72.898605,41.310745",3703666,"L",9,9,142400,3002
"8516","57 CLAY ST, New Haven, CT, ","Match","Exact","57 Clay St, NEW HAVEN, CT, 06513","-72.89867,41.31054",3703686,"R",9,9,142400,3002
"8517","65 CLAY ST, New Haven, CT, ","Match","Exact","65 Clay St, NEW HAVEN, CT, 06513","-72.89896,41.310497",3703686,"R",9,9,142400,3002
"8518","67 CLAY ST, New Haven, CT, ","Match","Exact","67 Clay St, NEW HAVEN, CT, 06513","-72.899025,41.310486",3703686,"R",9,9,142400,3002
"8519","299 BLATCHLEY AV, New Haven, CT, ","Match","Exact","299 Blatchley Ave, NEW HAVEN, CT, 06513","-72.899574,41.31046",3703662,"R",9,9,142400,3002
"8520","301 BLATCHLEY AV, New Haven, CT, ","Match","Exact","301 Blatchley Ave, NEW HAVEN, CT, 06513","-72.89959,41.310513",3703662,"R",9,9,142400,3002
