"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"15034","340 GEORGE ST, New Haven, CT, ","Match","Exact","340 George St, NEW HAVEN, CT, 06511","-72.93235,41.305885",3701121,"L",9,9,140100,1023
"15035","111 PARK ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15036","100 YORK ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15037","379 GEORGE ST, New Haven, CT, ","Match","Exact","379 George St, NEW HAVEN, CT, 06511","-72.93378,41.30651",611225871,"R",9,9,361401,2004
"15038","123 YORK ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15039","129 YORK ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15040","HIGH ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15041","280 CROWN ST, New Haven, CT, ","Match","Exact","280 Crown St, NEW HAVEN, CT, 06511","-72.93102,41.306545",3701128,"L",9,9,140100,1017
"15042","274 CROWN ST, New Haven, CT, ","Match","Exact","274 Crown St, NEW HAVEN, CT, 06511","-72.93082,41.30646",3701128,"L",9,9,140100,1017
"15043","270 CROWN ST, New Haven, CT, ","Match","Exact","270 Crown St, NEW HAVEN, CT, 06511","-72.93068,41.306404",3701128,"L",9,9,140100,1017
"15044","260 CROWN ST, New Haven, CT, ","Match","Exact","260 Crown St, NEW HAVEN, CT, 06511","-72.930336,41.30626",3701128,"L",9,9,140100,1017
"15045","254 CROWN ST, New Haven, CT, ","Match","Exact","254 Crown St, NEW HAVEN, CT, 06511","-72.93013,41.306175",3701128,"L",9,9,140100,1017
"15046","250 CROWN ST, New Haven, CT, ","Match","Exact","250 Crown St, NEW HAVEN, CT, 06511","-72.93,41.306118",3701128,"L",9,9,140100,1017
"15047","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15048","200 COLLEGE ST, New Haven, CT, ","Match","Exact","200 College St, NEW HAVEN, CT, 06510","-72.9292,41.306644",3701143,"L",9,9,140100,1016
"15049","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15050","297 GEORGE ST, New Haven, CT, ","Match","Exact","297 George St, NEW HAVEN, CT, 06511","-72.931,41.305336",3701126,"R",9,9,140100,1017
"15051","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15052","301 GEORGE ST, New Haven, CT, ","Match","Exact","301 George St, NEW HAVEN, CT, 06511","-72.93111,41.305386",3701126,"R",9,9,140100,1017
"15053","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15054","323 GEORGE ST, New Haven, CT, ","Match","Exact","323 George St, NEW HAVEN, CT, 06511","-72.9317,41.30564",3701126,"R",9,9,140100,1017
"15055","9 HIGH ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15056","15 HIGH ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15057","184 LIBERTY ST, New Haven, CT, ","Match","Exact","184 Liberty St, NEW HAVEN, CT, 06519","-72.93276,41.301674",3701249,"L",9,9,140300,2020
"15058","184 LIBERTY ST, New Haven, CT, ","Match","Exact","184 Liberty St, NEW HAVEN, CT, 06519","-72.93276,41.301674",3701249,"L",9,9,140300,2020
"15059","290 CONGRESS AV, New Haven, CT, ","Match","Exact","290 Congress Ave, NEW HAVEN, CT, 06519","-72.93289,41.302032",3701252,"L",9,9,140300,2013
"15060","270 CONGRESS AV, New Haven, CT, ","Match","Exact","270 Congress Ave, NEW HAVEN, CT, 06519","-72.93265,41.302116",3701252,"L",9,9,140300,2013
"15061","216 CONGRESS AV, New Haven, CT, ","Match","Exact","216 Congress Ave, NEW HAVEN, CT, 06519","-72.932106,41.302277",3701243,"L",9,9,140300,2013
"15062","93 WASHINGTON AV, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15063","101 WASHINGTON AV, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15064","789 HOWARD AV, New Haven, CT, ","Match","Exact","789 Howard Ave, NEW HAVEN, CT, 06519","-72.93589,41.302402",3700547,"R",9,9,140300,2009
"15065","375 CONGRESS AV, New Haven, CT, ","Match","Exact","375 Congress Ave, NEW HAVEN, CT, 06519","-72.93449,41.301605",3701246,"R",9,9,140300,2009
"15066","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15067","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15068","333 CEDAR ST, New Haven, CT, ","Match","Exact","333 Cedar St, NEW HAVEN, CT, 06519","-72.93363,41.302124",3700558,"R",9,9,140300,2010
"15069","35 COLLEGE ST, New Haven, CT, ","Match","Exact","35 College St, NEW HAVEN, CT, 06510","-72.93214,41.30263",3701238,"R",9,9,140300,2011
"15070","144 COLUMBUS AV, New Haven, CT, ","Match","Exact","144 Columbus Ave, NEW HAVEN, CT, 06519","-72.92946,41.29858",3701332,"L",9,9,140300,2028
"15071","150 COLUMBUS AV, New Haven, CT, ","Match","Exact","150 Columbus Ave, NEW HAVEN, CT, 06519","-72.92959,41.298557",3701332,"L",9,9,140300,2028
"15072","PORTSEA ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15073","154 COLUMBUS AV, New Haven, CT, ","Match","Exact","154 Columbus Ave, NEW HAVEN, CT, 06519","-72.92967,41.298546",3701332,"L",9,9,140300,2028
"15074","158 COLUMBUS AV, New Haven, CT, ","Match","Exact","158 Columbus Ave, NEW HAVEN, CT, 06519","-72.92976,41.29853",3701332,"L",9,9,140300,2028
"15075","162 COLUMBUS AV, New Haven, CT, ","Match","Exact","162 Columbus Ave, NEW HAVEN, CT, 06519","-72.92985,41.29852",3701332,"L",9,9,140300,2028
"15076","147 PORTSEA ST, New Haven, CT, ","Match","Exact","147 Portsea St, NEW HAVEN, CT, 06519","-72.93037,41.29751",3701336,"R",9,9,140300,2028
"15077","145 PORTSEA ST, New Haven, CT, ","Match","Exact","145 Portsea St, NEW HAVEN, CT, 06519","-72.930336,41.297512",3701336,"R",9,9,140300,2028
"15078","143 PORTSEA ST, New Haven, CT, ","Match","Exact","143 Portsea St, NEW HAVEN, CT, 06519","-72.930305,41.297516",3701336,"R",9,9,140300,2028
"15079","141 PORTSEA ST, New Haven, CT, ","Match","Exact","141 Portsea St, NEW HAVEN, CT, 06519","-72.930275,41.29752",3701336,"R",9,9,140300,2028
"15080","137 PORTSEA ST, New Haven, CT, ","Match","Exact","137 Portsea St, NEW HAVEN, CT, 06519","-72.93022,41.29753",3701336,"R",9,9,140300,2028
"15081","133 PORTSEA ST, New Haven, CT, ","Match","Exact","133 Portsea St, NEW HAVEN, CT, 06519","-72.93016,41.29754",3701336,"R",9,9,140300,2028
"15082","131 PORTSEA ST, New Haven, CT, ","Match","Exact","131 Portsea St, NEW HAVEN, CT, 06519","-72.93013,41.297543",3701336,"R",9,9,140300,2028
"15083","127 PORTSEA ST, New Haven, CT, ","Match","Exact","127 Portsea St, NEW HAVEN, CT, 06519","-72.93008,41.29755",3701336,"R",9,9,140300,2028
"15084","125 PORTSEA ST, New Haven, CT, ","Match","Exact","125 Portsea St, NEW HAVEN, CT, 06519","-72.930046,41.297554",3701336,"R",9,9,140300,2028
"15085","115 PORTSEA ST, New Haven, CT, ","Match","Exact","115 Portsea St, NEW HAVEN, CT, 06519","-72.9299,41.297573",3701336,"R",9,9,140300,2028
"15086","100 CHURCH ST SOUTH, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15087","46 PRINCE ST #101, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15088","46 PRINCE ST #102A, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15089","46 PRINCE ST #102B, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15090","46 PRINCE ST #103, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15091","46 PRINCE ST #104, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15092","46 PRINCE ST #105, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15093","46 PRINCE ST #106, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15094","46 PRINCE ST #107, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15095","46 PRINCE ST #108, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15096","46 PRINCE ST #109, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15097","46 PRINCE ST #201, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15098","46 PRINCE ST #202, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15099","46 PRINCE ST #203, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15100","46 PRINCE ST #204, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15101","46 PRINCE ST #205, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15102","46 PRINCE ST #206, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15103","46 PRINCE ST #207, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15104","46 PRINCE ST #208, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15105","46 PRINCE ST #209, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15106","46 PRINCE ST #301, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15107","46 PRINCE ST #302, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15108","46 PRINCE ST #303, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15109","46 PRINCE ST #305, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15110","46 PRINCE ST #306, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15111","46 PRINCE ST #307, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15112","46 PRINCE ST #308, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15113","46 PRINCE ST #309, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15114","46 PRINCE ST #310, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15115","46 PRINCE ST #401, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15116","46 PRINCE ST UNIT 402B, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15117","46 PRINCE ST #403, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15118","46 PRINCE ST #404, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15119","46 PRINCE ST #407, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15120","46 PRINCE ST #408, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15121","46 PRINCE ST #409, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15122","46 PRINCE ST #410, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15123","46 PRINCE ST #501, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15124","46 PRINCE ST #601, New Haven, CT, ","Match","Exact","46 Prince St, NEW HAVEN, CT, 06519","-72.930435,41.30155",3744444,"R",9,9,140300,2016
"15125","COLUMBUS AV, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15126","COLUMBUS AV, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15127","COLUMBUS AV, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15128","COLUMBUS AV, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15129","CEDAR ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15130","10 AMISTAD ST, New Haven, CT, ","Match","Exact","10 Amistad St, NEW HAVEN, CT, 06519","-72.93005,41.30123",3701282,"L",9,9,140300,2024
"15131","CEDAR ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15132","PRINCE ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15133","CHURCH ST SOUTH, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15134","PRINCE ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"15135","246 LAFAYETTE ST, New Haven, CT, ","Match","Exact","246 Lafayette St, NEW HAVEN, CT, 06519","-72.93055,41.302135",3744443,"L",9,9,140300,2017
"15136","234 LAFAYETTE ST, New Haven, CT, ","Match","Exact","234 Lafayette St, NEW HAVEN, CT, 06519","-72.93049,41.302055",3744443,"L",9,9,140300,2017
"15137","222 LAFAYETTE ST, New Haven, CT, ","Match","Exact","222 Lafayette St, NEW HAVEN, CT, 06519","-72.93043,41.30198",3744443,"L",9,9,140300,2017
"15138","206 LAFAYETTE ST, New Haven, CT, ","Match","Exact","206 Lafayette St, NEW HAVEN, CT, 06519","-72.93034,41.301876",3744443,"L",9,9,140300,2017
"15139","196 LAFAYETTE ST, New Haven, CT, ","Match","Exact","196 Lafayette St, NEW HAVEN, CT, 06519","-72.93029,41.30181",3744443,"L",9,9,140300,2017
"15140","188 LAFAYETTE ST, New Haven, CT, ","Match","Exact","188 Lafayette St, NEW HAVEN, CT, 06519","-72.930145,41.301632",3744442,"L",9,9,140300,2016
"15141","39 PRINCE ST, New Haven, CT, ","Match","Exact","39 Prince St, NEW HAVEN, CT, 06519","-72.93039,41.301643",3744444,"L",9,9,140300,2017
"15142","49 PRINCE ST, New Haven, CT, ","Match","Exact","49 Prince St, NEW HAVEN, CT, 06519","-72.93049,41.301548",3744444,"L",9,9,140300,2017
"15143","19 GOLD ST, New Haven, CT, ","Match","Exact","19 Gold St, NEW HAVEN, CT, 06519","-72.93101,41.30093",3744440,"R",9,9,140300,2016
"15144","70 WASHINGTON AV, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15145","22 GOLD ST, New Haven, CT, ","Match","Exact","22 Gold St, NEW HAVEN, CT, 06519","-72.93121,41.301094",3744441,"L",9,9,140300,2018
"15146","32 GOLD ST, New Haven, CT, ","Match","Exact","32 Gold St, NEW HAVEN, CT, 06519","-72.93129,41.301174",3744441,"L",9,9,140300,2018
"15147","10 GOLD ST, New Haven, CT, ","Match","Exact","10 Gold St, NEW HAVEN, CT, 06519","-72.93112,41.301003",3744441,"L",9,9,140300,2018
"15148","104 WASHINGTON AV, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15149","64 SPRING ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15150","104 CEDAR ST, New Haven, CT, ","Match","Exact","104 Cedar St, NEW HAVEN, CT, 06519","-72.93103,41.294315",3701327,"L",9,9,140300,1005
"15151","90 CEDAR ST, New Haven, CT, ","Match","Exact","90 Cedar St, NEW HAVEN, CT, 06519","-72.93094,41.293907",3701327,"L",9,9,140300,1005
"15152","88 CEDAR ST, New Haven, CT, ","Match","Exact","88 Cedar St, NEW HAVEN, CT, 06519","-72.93092,41.29385",3701327,"L",9,9,140300,1005
"15153","86 CEDAR ST, New Haven, CT, ","Match","Exact","86 Cedar St, NEW HAVEN, CT, 06519","-72.930916,41.293793",3701327,"L",9,9,140300,1005
"15154","84 CEDAR ST, New Haven, CT, ","Match","Exact","84 Cedar St, NEW HAVEN, CT, 06519","-72.9309,41.293736",3701327,"L",9,9,140300,1005
"15155","82 CEDAR ST, New Haven, CT, ","Match","Exact","82 Cedar St, NEW HAVEN, CT, 06519","-72.930885,41.293674",3701327,"L",9,9,140300,1005
"15156","11 ROSETTE ST, New Haven, CT, ","Match","Exact","11 Rosette St, NEW HAVEN, CT, 06519","-72.931366,41.293575",3701328,"R",9,9,140300,1005
"15157","17 ROSETTE ST, New Haven, CT, ","Match","Exact","17 Rosette St, NEW HAVEN, CT, 06519","-72.93161,41.293545",3701328,"R",9,9,140300,1005
"15158","19 ROSETTE ST, New Haven, CT, ","Match","Exact","19 Rosette St, NEW HAVEN, CT, 06519","-72.93169,41.293533",3701328,"R",9,9,140300,1005
"15159","21 ROSETTE ST, New Haven, CT, ","Match","Exact","21 Rosette St, NEW HAVEN, CT, 06519","-72.93176,41.29352",3701328,"R",9,9,140300,1005
"15160","23 ROSETTE ST, New Haven, CT, ","Match","Exact","23 Rosette St, NEW HAVEN, CT, 06519","-72.93185,41.29351",3701328,"R",9,9,140300,1005
"15161","29 ROSETTE ST, New Haven, CT, ","Match","Exact","29 Rosette St, NEW HAVEN, CT, 06519","-72.93208,41.293476",3701328,"R",9,9,140300,1005
"15162","33 ROSETTE ST, New Haven, CT, ","Match","Exact","33 Rosette St, NEW HAVEN, CT, 06519","-72.93224,41.293453",3701328,"R",9,9,140300,1005
"15163","35 ROSETTE ST, New Haven, CT, ","Match","Exact","35 Rosette St, NEW HAVEN, CT, 06519","-72.93233,41.29344",3701328,"R",9,9,140300,1005
"15164","37 ROSETTE ST, New Haven, CT, ","Match","Exact","37 Rosette St, NEW HAVEN, CT, 06519","-72.9324,41.293434",3701328,"R",9,9,140300,1005
"15165","451 HOWARD AV, New Haven, CT, ","Match","Exact","451 Howard Ave, NEW HAVEN, CT, 06519","-72.932976,41.293385",3701320,"R",9,9,140300,1005
"15166","455 HOWARD AV, New Haven, CT, ","Match","Exact","455 Howard Ave, NEW HAVEN, CT, 06519","-72.93301,41.29349",3701320,"R",9,9,140300,1005
"15167","461 HOWARD AV, New Haven, CT, ","Match","Exact","461 Howard Ave, NEW HAVEN, CT, 06519","-72.93305,41.293648",3701320,"R",9,9,140300,1005
"15168","465 HOWARD AV, New Haven, CT, ","Match","Exact","465 Howard Ave, NEW HAVEN, CT, 06519","-72.933075,41.293755",3701320,"R",9,9,140300,1005
"15169","469 HOWARD AV, New Haven, CT, ","Match","Exact","469 Howard Ave, NEW HAVEN, CT, 06519","-72.933105,41.293858",3701320,"R",9,9,140300,1005
"15170","473 HOWARD AV, New Haven, CT, ","Match","Exact","473 Howard Ave, NEW HAVEN, CT, 06519","-72.933136,41.293964",3701320,"R",9,9,140300,1005
"15171","92 SPRING ST, New Haven, CT, ","Match","Exact","92 Spring St, NEW HAVEN, CT, 06519","-72.95122,41.28652",3700677,"L",9,9,361500,1010
"15172","86 SPRING ST, New Haven, CT, ","Match","Exact","86 Spring St, NEW HAVEN, CT, 06519","-72.951065,41.286583",3700677,"L",9,9,361500,1010
"15173","84 SPRING ST, New Haven, CT, ","Match","Exact","84 Spring St, NEW HAVEN, CT, 06519","-72.95101,41.286606",3700677,"L",9,9,361500,1010
"15174","82 SPRING ST, New Haven, CT, ","Match","Exact","82 Spring St, NEW HAVEN, CT, 06519","-72.950966,41.28663",3700677,"L",9,9,361500,1010
"15175","80 SPRING ST, New Haven, CT, ","Match","Exact","80 Spring St, NEW HAVEN, CT, 06519","-72.95091,41.28665",3700677,"L",9,9,361500,1010
"15176","76 SPRING ST, New Haven, CT, ","Match","Exact","76 Spring St, NEW HAVEN, CT, 06519","-72.95081,41.286697",3700677,"L",9,9,361500,1010
"15177","72 SPRING ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15178","70 SPRING ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15179","68 SPRING ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15180","66 SPRING ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15181","515 HOWARD AV, New Haven, CT, ","Match","Exact","515 Howard Ave, NEW HAVEN, CT, 06519","-72.93347,41.295204",3701315,"R",9,9,140300,1002
"15182","28 EDGAR ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15183","26 EDGAR ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15184","24 EDGAR ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15185","22 EDGAR ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15186","10 EDGAR ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15187","8 EDGAR ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15188","85 SPRING ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15189","87 SPRING ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15190","89 SPRING ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15191","91 SPRING ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"15192","485 HOWARD AV, New Haven, CT, ","Match","Exact","485 Howard Ave, NEW HAVEN, CT, 06519","-72.933235,41.294342",3701315,"R",9,9,140300,1002
