"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"23001","642 WHALLEY AV, New Haven, CT, ","Match","Exact","642 Whalley Ave, NEW HAVEN, CT, 06511","-72.953606,41.322266",3698828,"L",9,9,140900,5004
"23002","638 WHALLEY AV, New Haven, CT, ","Match","Exact","638 Whalley Ave, NEW HAVEN, CT, 06511","-72.9535,41.322193",3698828,"L",9,9,140900,5004
"23003","632 WHALLEY AV, New Haven, CT, ","Match","Exact","632 Whalley Ave, NEW HAVEN, CT, 06511","-72.953316,41.322063",3698830,"L",9,9,140900,5004
"23004","628 WHALLEY AV, New Haven, CT, ","Match","Exact","628 Whalley Ave, NEW HAVEN, CT, 06511","-72.95321,41.321987",3698830,"L",9,9,140900,5004
"23005","622 WHALLEY AV, New Haven, CT, ","Match","Exact","622 Whalley Ave, NEW HAVEN, CT, 06511","-72.95305,41.32187",3698830,"L",9,9,140900,5004
"23006","616 WHALLEY AV, New Haven, CT, ","Match","Exact","616 Whalley Ave, NEW HAVEN, CT, 06511","-72.95289,41.32175",3698830,"L",9,9,140900,5004
"23007","148 HUBINGER ST, New Haven, CT, ","Match","Exact","148 Hubinger St, NEW HAVEN, CT, 06511","-72.95332,41.320995",3698885,"L",9,9,140900,5004
"23008","142 HUBINGER ST, New Haven, CT, ","Match","Exact","142 Hubinger St, NEW HAVEN, CT, 06511","-72.95337,41.320915",3698885,"L",9,9,140900,5004
"23009","138 HUBINGER ST, New Haven, CT, ","Match","Exact","138 Hubinger St, NEW HAVEN, CT, 06511","-72.95341,41.32086",3698885,"L",9,9,140900,5004
"23010","134 HUBINGER ST, New Haven, CT, ","Match","Exact","134 Hubinger St, NEW HAVEN, CT, 06511","-72.95344,41.320805",3698885,"L",9,9,140900,5004
"23011","130 HUBINGER ST, New Haven, CT, ","Match","Exact","130 Hubinger St, NEW HAVEN, CT, 06511","-72.953476,41.32075",3698885,"L",9,9,140900,5004
"23012","124 HUBINGER ST, New Haven, CT, ","Match","Exact","124 Hubinger St, NEW HAVEN, CT, 06511","-72.95352,41.32067",3698885,"L",9,9,140900,5004
"23013","120 HUBINGER ST, New Haven, CT, ","Match","Exact","120 Hubinger St, NEW HAVEN, CT, 06511","-72.95356,41.320614",3698885,"L",9,9,140900,5004
"23014","114 HUBINGER ST, New Haven, CT, ","Match","Exact","114 Hubinger St, NEW HAVEN, CT, 06511","-72.953606,41.320534",3698885,"L",9,9,140900,5004
"23015","112 HUBINGER ST, New Haven, CT, ","Match","Exact","112 Hubinger St, NEW HAVEN, CT, 06511","-72.95362,41.320507",3698885,"L",9,9,140900,5004
