"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"18001","16 FORD ST, New Haven, CT, ","Tie","","","",NA,"",NA,NA,NA,NA
"18002","556 DIXWELL AV, New Haven, CT, ","Match","Exact","556 Dixwell Ave, NEW HAVEN, CT, 06511","-72.93517,41.328094",3699143,"L",9,9,141500,7005
"18003","554 DIXWELL AV, New Haven, CT, ","Match","Exact","554 Dixwell Ave, NEW HAVEN, CT, 06511","-72.93517,41.328083",3699143,"L",9,9,141500,7005
"18004","552 DIXWELL AV, New Haven, CT, ","Match","Exact","552 Dixwell Ave, NEW HAVEN, CT, 06511","-72.93517,41.32804",3699144,"L",9,9,141500,7005
"18005","550 DIXWELL AV, New Haven, CT, ","Match","Exact","550 Dixwell Ave, NEW HAVEN, CT, 06511","-72.93517,41.327995",3699144,"L",9,9,141500,7005
"18006","548 DIXWELL AV, New Haven, CT, ","Match","Exact","548 Dixwell Ave, NEW HAVEN, CT, 06511","-72.93517,41.327946",3699144,"L",9,9,141500,7005
"18007","3 HARDING PL #1, New Haven, CT, ","Match","Exact","3 Harding Pl, NEW HAVEN, CT, 06511","-72.93529,41.327587",3699136,"R",9,9,141500,7005
"18008","3 HARDING PL #2, New Haven, CT, ","Match","Exact","3 Harding Pl, NEW HAVEN, CT, 06511","-72.93529,41.327587",3699136,"R",9,9,141500,7005
"18009","3 HARDING PL #3, New Haven, CT, ","Match","Exact","3 Harding Pl, NEW HAVEN, CT, 06511","-72.93529,41.327587",3699136,"R",9,9,141500,7005
"18010","3 HARDING PL #4, New Haven, CT, ","Match","Exact","3 Harding Pl, NEW HAVEN, CT, 06511","-72.93529,41.327587",3699136,"R",9,9,141500,7005
"18011","3 HARDING PL #5, New Haven, CT, ","Match","Exact","3 Harding Pl, NEW HAVEN, CT, 06511","-72.93529,41.327587",3699136,"R",9,9,141500,7005
"18012","3 HARDING PL #6, New Haven, CT, ","Match","Exact","3 Harding Pl, NEW HAVEN, CT, 06511","-72.93529,41.327587",3699136,"R",9,9,141500,7005
"18013","15 HARDING PL, New Haven, CT, ","Match","Exact","15 Harding Pl, NEW HAVEN, CT, 06511","-72.9355,41.327587",3699136,"R",9,9,141500,7005
"18014","19 HARDING PL, New Haven, CT, ","Match","Exact","19 Harding Pl, NEW HAVEN, CT, 06511","-72.93557,41.327587",3699136,"R",9,9,141500,7005
"18015","23 HARDING PL, New Haven, CT, ","Match","Exact","23 Harding Pl, NEW HAVEN, CT, 06511","-72.935646,41.327583",3699136,"R",9,9,141500,7005
"18016","27 HARDING PL, New Haven, CT, ","Match","Exact","27 Harding Pl, NEW HAVEN, CT, 06511","-72.935715,41.327583",3699136,"R",9,9,141500,7005
"18017","31 HARDING PL, New Haven, CT, ","Match","Exact","31 Harding Pl, NEW HAVEN, CT, 06511","-72.93578,41.327583",3699136,"R",9,9,141500,7005
"18018","35 HARDING PL, New Haven, CT, ","Match","Exact","35 Harding Pl, NEW HAVEN, CT, 06511","-72.93586,41.327583",3699136,"R",9,9,141500,7005
"18019","39 HARDING PL, New Haven, CT, ","Match","Exact","39 Harding Pl, NEW HAVEN, CT, 06511","-72.93593,41.327583",3699136,"R",9,9,141500,7005
"18020","501 DIXWELL AV, New Haven, CT, ","Match","Exact","501 Dixwell Ave, NEW HAVEN, CT, 06511","-72.93513,41.32675",3699150,"R",9,9,141500,6003
"18021","290 DIVISION ST, New Haven, CT, ","Match","Exact","290 Division St, NEW HAVEN, CT, 06511","-72.93369,41.326748",3699149,"L",9,9,141500,6003
"18022","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"18023","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"18024","278 DIVISION ST, New Haven, CT, ","Match","Exact","278 Division St, NEW HAVEN, CT, 06511","-72.93354,41.326725",3699149,"L",9,9,141500,6003
"18025","276 DIVISION ST, New Haven, CT, ","Match","Exact","276 Division St, NEW HAVEN, CT, 06511","-72.93352,41.32672",3699149,"L",9,9,141500,6003
"18026","150 SHELTON AV, New Haven, CT, ","Match","Exact","150 Shelton Ave, NEW HAVEN, CT, 06511","-72.93334,41.32647",3699748,"L",9,9,141500,6003
"18027","146 SHELTON AV, New Haven, CT, ","Match","Exact","146 Shelton Ave, NEW HAVEN, CT, 06511","-72.93337,41.32638",3699748,"L",9,9,141500,6003
"18028","140 SHELTON AV, New Haven, CT, ","Match","Exact","140 Shelton Ave, NEW HAVEN, CT, 06511","-72.93342,41.32625",3699748,"L",9,9,141500,6003
"18029","134 SHELTON AV, New Haven, CT, ","Match","Exact","134 Shelton Ave, NEW HAVEN, CT, 06511","-72.93347,41.326115",3699748,"L",9,9,141500,6003
"18030","128 SHELTON AV, New Haven, CT, ","Match","Exact","128 Shelton Ave, NEW HAVEN, CT, 06511","-72.93352,41.32598",3699748,"L",9,9,141500,6003
"18031","126 SHELTON AV, New Haven, CT, ","Match","Exact","126 Shelton Ave, NEW HAVEN, CT, 06511","-72.93353,41.325935",3699748,"L",9,9,141500,6003
"18032","122 SHELTON AV, New Haven, CT, ","Match","Exact","122 Shelton Ave, NEW HAVEN, CT, 06511","-72.93356,41.325848",3699748,"L",9,9,141500,6003
"18033","73 GIBBS ST, New Haven, CT, ","Match","Exact","73 Gibbs St, NEW HAVEN, CT, 06511","-72.93405,41.325848",3699152,"R",9,9,141500,6003
"18034","77 GIBBS ST, New Haven, CT, ","Match","Exact","77 Gibbs St, NEW HAVEN, CT, 06511","-72.934204,41.32588",3699152,"R",9,9,141500,6003
"18035","79 GIBBS ST, New Haven, CT, ","Match","Exact","79 Gibbs St, NEW HAVEN, CT, 06511","-72.93428,41.32589",3699152,"R",9,9,141500,6003
"18036","83 GIBBS ST, New Haven, CT, ","Match","Exact","83 Gibbs St, NEW HAVEN, CT, 06511","-72.93444,41.32592",3699152,"R",9,9,141500,6003
"18037","477 DIXWELL AV, New Haven, CT, ","Match","Exact","477 Dixwell Ave, NEW HAVEN, CT, 06511","-72.93513,41.326206",3699150,"R",9,9,141500,6003
"18038","483 DIXWELL AV, New Haven, CT, ","Match","Exact","483 Dixwell Ave, NEW HAVEN, CT, 06511","-72.93513,41.326344",3699150,"R",9,9,141500,6003
"18039","GIBBS ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"18040","487 DIXWELL AV, New Haven, CT, ","Match","Exact","487 Dixwell Ave, NEW HAVEN, CT, 06511","-72.93513,41.326435",3699150,"R",9,9,141500,6003
"18041","495 DIXWELL AV, New Haven, CT, ","Match","Exact","495 Dixwell Ave, NEW HAVEN, CT, 06511","-72.93513,41.326614",3699150,"R",9,9,141500,6003
"18042","499 DIXWELL AV, New Haven, CT, ","Match","Exact","499 Dixwell Ave, NEW HAVEN, CT, 06511","-72.93513,41.326706",3699150,"R",9,9,141500,6003
"18043","143 SHELTON AV, New Haven, CT, ","Match","Exact","143 Shelton Ave, NEW HAVEN, CT, 06511","-72.933334,41.326374",3699748,"R",9,9,141500,6005
"18044","244 DIVISION ST, New Haven, CT, ","Match","Exact","244 Division St, NEW HAVEN, CT, 06511","-72.9327,41.326565",3699749,"L",9,9,141500,6005
"18045","242 DIVISION ST, New Haven, CT, ","Match","Exact","242 Division St, NEW HAVEN, CT, 06511","-72.93264,41.326553",3699749,"L",9,9,141500,6005
"18046","240 DIVISION ST, New Haven, CT, ","Match","Exact","240 Division St, NEW HAVEN, CT, 06511","-72.93258,41.32654",3699749,"L",9,9,141500,6005
"18047","234 DIVISION ST, New Haven, CT, ","Match","Exact","234 Division St, NEW HAVEN, CT, 06511","-72.932396,41.326504",3699749,"L",9,9,141500,6005
