"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"24001","66 ALDEN AV, New Haven, CT, ","Match","Exact","66 Alden Ave, NEW HAVEN, CT, 06515","-72.966324,41.318077",3697678,"L",9,9,141000,2009
"24002","56 ALDEN AV, New Haven, CT, ","Match","Exact","56 Alden Ave, NEW HAVEN, CT, 06515","-72.96642,41.3178",3697678,"L",9,9,141000,2009
"24003","50 ALDEN AV, New Haven, CT, ","Match","Exact","50 Alden Ave, NEW HAVEN, CT, 06515","-72.96648,41.317635",3697678,"L",9,9,141000,2009
"24004","40 ALDEN AV, New Haven, CT, ","Match","Exact","40 Alden Ave, NEW HAVEN, CT, 06515","-72.96657,41.317356",3697678,"L",9,9,141000,2009
"24005","34 ALDEN AV, New Haven, CT, ","Match","Exact","34 Alden Ave, NEW HAVEN, CT, 06515","-72.96669,41.317055",3697680,"L",9,9,141000,2009
"24006","30 ALDEN AV, New Haven, CT, ","Match","Exact","30 Alden Ave, NEW HAVEN, CT, 06515","-72.96677,41.31685",3697680,"L",9,9,141000,2009
"24007","24 ALDEN AV, New Haven, CT, ","Match","Exact","24 Alden Ave, NEW HAVEN, CT, 06515","-72.966896,41.316544",3697680,"L",9,9,141000,2009
"24008","2055 CHAPEL ST, New Haven, CT, ","Match","Exact","2055 Chapel St, NEW HAVEN, CT, 06515","-72.96727,41.31636",3697677,"R",9,9,141000,2009
"24009","2069 CHAPEL ST, New Haven, CT, ","Match","Exact","2069 Chapel St, NEW HAVEN, CT, 06515","-72.96768,41.316452",3697677,"R",9,9,141000,2009
"24010","2073 CHAPEL ST, New Haven, CT, ","Match","Exact","2073 Chapel St, NEW HAVEN, CT, 06515","-72.967804,41.31648",3697677,"R",9,9,141000,2009
"24011","2079 CHAPEL ST, New Haven, CT, ","Match","Exact","2079 Chapel St, NEW HAVEN, CT, 06515","-72.96798,41.316517",3697677,"R",9,9,141000,2009
"24012","17 MCKINLEY AV, New Haven, CT, ","Match","Exact","17 McKinley Ave, NEW HAVEN, CT, 06515","-72.96807,41.317093",3697357,"R",9,9,141000,2009
"24013","25 MCKINLEY AV, New Haven, CT, ","Match","Exact","25 McKinley Ave, NEW HAVEN, CT, 06515","-72.967995,41.317284",3697357,"R",9,9,141000,2009
"24014","31 MCKINLEY AV, New Haven, CT, ","Match","Exact","31 McKinley Ave, NEW HAVEN, CT, 06515","-72.96794,41.31743",3697357,"R",9,9,141000,2009
"24015","39 MCKINLEY AV, New Haven, CT, ","Match","Exact","39 McKinley Ave, NEW HAVEN, CT, 06515","-72.96787,41.317616",3697357,"R",9,9,141000,2009
"24016","49 MCKINLEY AV, New Haven, CT, ","Match","Exact","49 McKinley Ave, NEW HAVEN, CT, 06515","-72.96779,41.317856",3697357,"R",9,9,141000,2009
"24017","59 MCKINLEY AV, New Haven, CT, ","Match","Exact","59 McKinley Ave, NEW HAVEN, CT, 06515","-72.9677,41.318092",3697357,"R",9,9,141000,2009
"24018","65 MCKINLEY AV, New Haven, CT, ","Match","Exact","65 McKinley Ave, NEW HAVEN, CT, 06515","-72.96764,41.318233",3697357,"R",9,9,141000,2009
"24019","73 MCKINLEY AV, New Haven, CT, ","Match","Exact","73 McKinley Ave, NEW HAVEN, CT, 06515","-72.967575,41.318424",3697357,"R",9,9,141000,2009
"24020","81 MCKINLEY AV, New Haven, CT, ","Match","Exact","81 McKinley Ave, NEW HAVEN, CT, 06515","-72.96751,41.318615",3697357,"R",9,9,141000,2009
"24021","93 MCKINLEY AV, New Haven, CT, ","Match","Exact","93 McKinley Ave, NEW HAVEN, CT, 06515","-72.9674,41.3189",3697357,"R",9,9,141000,2009
"24022","186 WESTWOOD RD, New Haven, CT, ","Match","Exact","186 Westwood Rd, NEW HAVEN, CT, 06515","-72.96606,41.31717",3697681,"L",9,9,141000,2013
"24023","180 WESTWOOD RD, New Haven, CT, ","Match","Exact","180 Westwood Rd, NEW HAVEN, CT, 06515","-72.96587,41.317127",3697681,"L",9,9,141000,2013
"24024","168 WESTWOOD RD, New Haven, CT, ","Match","Exact","168 Westwood Rd, NEW HAVEN, CT, 06515","-72.96552,41.317043",3697681,"L",9,9,141000,2013
"24025","162 WESTWOOD RD, New Haven, CT, ","Match","Exact","162 Westwood Rd, NEW HAVEN, CT, 06515","-72.96535,41.317",3697681,"L",9,9,141000,2013
"24026","150 WESTWOOD RD, New Haven, CT, ","Match","Exact","150 Westwood Rd, NEW HAVEN, CT, 06515","-72.96499,41.316917",3697681,"L",9,9,141000,2013
"24027","144 WESTWOOD RD, New Haven, CT, ","Match","Exact","144 Westwood Rd, NEW HAVEN, CT, 06515","-72.96481,41.316875",3697681,"L",9,9,141000,2013
"24028","130 WESTWOOD RD, New Haven, CT, ","Match","Exact","130 Westwood Rd, NEW HAVEN, CT, 06515","-72.9644,41.316776",3697681,"L",9,9,141000,2013
"24029","126 WESTWOOD RD, New Haven, CT, ","Match","Exact","126 Westwood Rd, NEW HAVEN, CT, 06515","-72.96428,41.316746",3697681,"L",9,9,141000,2013
"24030","120 WESTWOOD RD, New Haven, CT, ","Match","Exact","120 Westwood Rd, NEW HAVEN, CT, 06515","-72.9641,41.316704",3697681,"L",9,9,141000,2013
"24031","114 WESTWOOD RD, New Haven, CT, ","Match","Exact","114 Westwood Rd, NEW HAVEN, CT, 06515","-72.96393,41.31666",3697681,"L",9,9,141000,2013
