"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"7001","1555 STATE ST, New Haven, CT, ","Match","Exact","1555 State St, NEW HAVEN, CT, 06511","-72.896736,41.325195",3702940,"R",9,9,142500,1003
"7002","1563 STATE ST, New Haven, CT, ","Match","Exact","1563 State St, NEW HAVEN, CT, 06511","-72.89684,41.325394",3702940,"R",9,9,142500,1003
"7003","1573 STATE ST, New Haven, CT, ","Match","Exact","1573 State St, NEW HAVEN, CT, 06511","-72.89697,41.32564",3702940,"R",9,9,142500,1003
"7004","STATE ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"7005","1579 STATE ST, New Haven, CT, ","Match","Exact","1579 State St, NEW HAVEN, CT, 06511","-72.89706,41.32579",3702940,"R",9,9,142500,1003
"7006","1585 STATE ST, New Haven, CT, ","Match","Exact","1585 State St, NEW HAVEN, CT, 06511","-72.89713,41.325935",3702940,"R",9,9,142500,1003
"7007","CLINTON AV, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"7008","1410 STATE ST #1, New Haven, CT, ","Match","Exact","1410 State St, NEW HAVEN, CT, 06511","-72.89705,41.32139",606594175,"L",9,9,142500,1010
"7009","1410 STATE ST #2, New Haven, CT, ","Match","Exact","1410 State St, NEW HAVEN, CT, 06511","-72.89705,41.32139",606594175,"L",9,9,142500,1010
"7010","1410 STATE ST #3, New Haven, CT, ","Match","Exact","1410 State St, NEW HAVEN, CT, 06511","-72.89705,41.32139",606594175,"L",9,9,142500,1010
"7011","1410 STATE ST #4, New Haven, CT, ","Match","Exact","1410 State St, NEW HAVEN, CT, 06511","-72.89705,41.32139",606594175,"L",9,9,142500,1010
"7012","1410 STATE ST #5, New Haven, CT, ","Match","Exact","1410 State St, NEW HAVEN, CT, 06511","-72.89705,41.32139",606594175,"L",9,9,142500,1010
"7013","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"7014","1410 STATE ST #7, New Haven, CT, ","Match","Exact","1410 State St, NEW HAVEN, CT, 06511","-72.89705,41.32139",606594175,"L",9,9,142500,1010
"7015","1410 STATE ST #8, New Haven, CT, ","Match","Exact","1410 State St, NEW HAVEN, CT, 06511","-72.89705,41.32139",606594175,"L",9,9,142500,1010
"7016","1412 STATE ST, New Haven, CT, ","Match","Exact","1412 State St, NEW HAVEN, CT, 06511","-72.897026,41.321434",606594175,"L",9,9,142500,1010
"7017","1414 STATE ST, New Haven, CT, ","Match","Exact","1414 State St, NEW HAVEN, CT, 06511","-72.897,41.321484",606594175,"L",9,9,142500,1010
"7018","1416 STATE ST, New Haven, CT, ","Match","Exact","1416 State St, NEW HAVEN, CT, 06511","-72.89697,41.32153",606594175,"L",9,9,142500,1010
"7019","1418 STATE ST, New Haven, CT, ","Match","Exact","1418 State St, NEW HAVEN, CT, 06511","-72.89695,41.321575",606594175,"L",9,9,142500,1010
"7020","385 CLINTON AV, New Haven, CT, ","Match","Exact","385 Clinton Ave, NEW HAVEN, CT, 06513","-72.89339,41.321262",3703038,"R",9,9,142500,1014
"7021","1425 STATE ST, New Haven, CT, ","Match","Exact","1425 State St, NEW HAVEN, CT, 06511","-72.89686,41.32166",606594175,"R",9,9,142500,1001
"7022","1439 STATE ST, New Haven, CT, ","Match","Exact","1439 State St, NEW HAVEN, CT, 06511","-72.896675,41.321987",606594175,"R",9,9,142500,1001
"7023","1447 STATE ST, New Haven, CT, ","Match","Exact","1447 State St, NEW HAVEN, CT, 06511","-72.896576,41.322174",606594175,"R",9,9,142500,1001
"7024","1455 STATE ST, New Haven, CT, ","Match","Exact","1455 State St, NEW HAVEN, CT, 06511","-72.89648,41.322365",606594175,"R",9,9,142500,1001
"7025","1465 STATE ST, New Haven, CT, ","Match","Exact","1465 State St, NEW HAVEN, CT, 06511","-72.89635,41.32273",606594176,"R",9,9,142500,1001
"7026","1469 STATE ST, New Haven, CT, ","Match","Exact","1469 State St, NEW HAVEN, CT, 06511","-72.89634,41.322834",606594176,"R",9,9,142500,1001
"7027","1473 STATE ST, New Haven, CT, ","Match","Exact","1473 State St, NEW HAVEN, CT, 06511","-72.89633,41.32294",606594176,"R",9,9,142500,1001
"7028","1493 STATE ST, New Haven, CT, ","Match","Exact","1493 State St, NEW HAVEN, CT, 06511","-72.89632,41.32346",606594176,"R",9,9,142500,1001
"7029","1495 STATE ST, New Haven, CT, ","Match","Exact","1495 State St, NEW HAVEN, CT, 06511","-72.89632,41.32351",606594176,"R",9,9,142500,1001
"7030","1503 STATE ST, New Haven, CT, ","Match","Exact","1503 State St, NEW HAVEN, CT, 06511","-72.89632,41.32372",606594176,"R",9,9,142500,1001
"7031","STATE ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"7032","1515 STATE ST, New Haven, CT, ","Match","Exact","1515 State St, NEW HAVEN, CT, 06511","-72.89634,41.324028",606594176,"R",9,9,142500,1001
"7033","LYMAN ST, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"7034","10 LYMAN ST, New Haven, CT, ","Match","Exact","10 Lyman St, NEW HAVEN, CT, 06511","-72.89527,41.324703",3703035,"L",9,9,142500,1001
"7035","CLINTON AV, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"7036","1529 STATE ST, New Haven, CT, ","Match","Exact","1529 State St, NEW HAVEN, CT, 06511","-72.89645,41.32454",3702940,"R",9,9,142500,1003
"7037","9 LYMAN ST, New Haven, CT, ","Match","Exact","9 Lyman St, NEW HAVEN, CT, 06511","-72.89531,41.324696",3703035,"R",9,9,142500,1003
"7038","5 LYMAN ST, New Haven, CT, ","Match","Exact","5 Lyman St, NEW HAVEN, CT, 06511","-72.895325,41.324738",3703035,"R",9,9,142500,1003
"7039","1 LYMAN ST, New Haven, CT, ","Match","Exact","1 Lyman St, NEW HAVEN, CT, 06511","-72.89534,41.32478",3703035,"R",9,9,142500,1003
"7040","1533 STATE ST, New Haven, CT, ","Match","Exact","1533 State St, NEW HAVEN, CT, 06511","-72.896484,41.324642",3702940,"R",9,9,142500,1003
"7041","CLINTON AV, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"7042","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"7043","4 MIDDLETOWN AV, New Haven, CT, ","Match","Exact","4 Middletown Ave, NEW HAVEN, CT, 06513","-72.89763,41.318813",3744579,"L",9,9,142500,1014
"7044","MIDDLETOWN AV, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
