"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"25001","1083 WHALLEY AV, New Haven, CT, ","Match","Exact","1083 Whalley Ave, NEW HAVEN, CT, 06515","-72.967224,41.328854",3697326,"R",9,9,141200,2011
"25002","1089 WHALLEY AV, New Haven, CT, ","Match","Exact","1089 Whalley Ave, NEW HAVEN, CT, 06515","-72.96762,41.32895",3697326,"R",9,9,141200,2011
"25003","1097 WHALLEY AV, New Haven, CT, ","Match","Exact","1097 Whalley Ave, NEW HAVEN, CT, 06515","-72.96815,41.329086",3697326,"R",9,9,141200,2011
"25004","1101 WHALLEY AV, New Haven, CT, ","Match","Exact","1101 Whalley Ave, NEW HAVEN, CT, 06515","-72.968414,41.32916",3697326,"R",9,9,141200,2011
"25005","1155 WHALLEY AV, New Haven, CT, ","Match","Exact","1155 Whalley Ave, NEW HAVEN, CT, 06515","-72.97318,41.331295",3697161,"R",9,9,141200,2011
"25006","WHALLEY AV, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"25007","210 VALLEY ST, New Haven, CT, ","Match","Exact","210 Valley St, NEW HAVEN, CT, 06515","-72.96647,41.330704",3697322,"L",9,9,141200,2012
"25008","1159 WHALLEY AV, New Haven, CT, ","Match","Exact","1159 Whalley Ave, NEW HAVEN, CT, 06515","-72.973206,41.33131",3697161,"R",9,9,141200,2011
"25009","1175 WHALLEY AV, New Haven, CT, ","Match","Exact","1175 Whalley Ave, NEW HAVEN, CT, 06515","-72.97329,41.331364",3697161,"R",9,9,141200,2011
"25010","1185 WHALLEY AV, New Haven, CT, ","Match","Exact","1185 Whalley Ave, NEW HAVEN, CT, 06515","-72.97334,41.331398",3697161,"R",9,9,141200,2011
"25011","1201 WHALLEY AV, New Haven, CT, ","Match","Exact","1201 Whalley Ave, NEW HAVEN, CT, 06515","-72.97343,41.33145",3697161,"R",9,9,141200,2011
"25012","199 VALLEY ST, New Haven, CT, ","Match","Exact","199 Valley St, NEW HAVEN, CT, 06515","-72.965546,41.33041",3697325,"R",9,9,141300,4031
"25013","195 VALLEY ST, New Haven, CT, ","Match","Exact","195 Valley St, NEW HAVEN, CT, 06515","-72.96538,41.330414",3697325,"R",9,9,141300,4031
"25014","191 VALLEY ST, New Haven, CT, ","Match","Exact","191 Valley St, NEW HAVEN, CT, 06515","-72.96522,41.330418",3697325,"R",9,9,141300,4031
"25015","185 VALLEY ST, New Haven, CT, ","Match","Exact","185 Valley St, NEW HAVEN, CT, 06515","-72.964966,41.33042",3697325,"R",9,9,141300,4031
"25016","177 VALLEY ST, New Haven, CT, ","Match","Exact","177 Valley St, NEW HAVEN, CT, 06515","-72.96464,41.330433",3697325,"R",9,9,141300,4031
